ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,OCCUPATION_TYPE,CNT_FAM_MEMBERS
5009098,Female,N,Y,1,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,13679,4391,Accountants,3.0
5009099,Female,N,Y,0,315000.0,Working,Higher education,Separated,House / apartment,13271,555,Managers,1.0
5009100,Female,N,Y,0,315000.0,Working,Higher education,Separated,House / apartment,13271,555,Managers,1.0
5009103,Male,Y,Y,2,157500.0,Working,Secondary / secondary special,Married,With parents,12859,4056,Drivers,4.0
5009104,Male,Y,Y,2,157500.0,Working,Secondary / secondary special,Married,With parents,12859,4056,Drivers,4.0
5009105,Male,Y,Y,2,157500.0,Working,Secondary / secondary special,Married,With parents,12859,4056,Drivers,4.0
5009106,Male,Y,Y,2,157500.0,Working,Secondary / secondary special,Married,With parents,12859,4056,Drivers,4.0
5112876,Male,Y,Y,2,157500.0,Working,Secondary / secondary special,Married,With parents,12859,4056,Drivers,4.0
5009108,Male,N,Y,0,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,15321,2747,Security staff,2.0
5009109,Male,N,Y,0,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,15321,2747,Security staff,2.0
5009110,Female,N,Y,0,112500.0,Commercial associate,Higher education,Married,House / apartment,8842,312,High skill tech staff,2.0
5009141,Female,N,N,0,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,9657,1560,Managers,2.0
5009142,Female,N,N,0,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,9657,1560,Managers,2.0
5009145,Male,Y,N,0,315000.0,Working,Higher education,Married,House / apartment,15825,3720,Managers,2.0
5009146,Male,Y,N,0,315000.0,Working,Higher education,Married,House / apartment,15825,3720,Managers,2.0
5009147,Male,Y,N,0,315000.0,Working,Higher education,Married,House / apartment,15825,3720,Managers,2.0
5009149,Male,Y,N,0,315000.0,Working,Higher education,Married,House / apartment,15825,3720,Managers,2.0
5009150,Male,Y,N,0,315000.0,Working,Higher education,Married,House / apartment,15825,3720,Managers,2.0
6153802,Male,Y,N,0,315000.0,Working,Higher education,Married,House / apartment,15825,3720,Managers,2.0
6153803,Male,Y,N,0,315000.0,Working,Higher education,Married,House / apartment,15825,3720,Managers,2.0
5009151,Female,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,19575,2901,Sales staff,2.0
5009152,Female,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,19575,2901,Sales staff,2.0
5009153,Female,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,19575,2901,Sales staff,2.0
5009154,Female,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,19575,2901,Sales staff,2.0
5009155,Female,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,19575,2901,Sales staff,2.0
5009156,Female,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,19575,2901,Sales staff,2.0
5009157,Female,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,19575,2901,Sales staff,2.0
5009158,Female,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,19575,2901,Sales staff,2.0
5009159,Female,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,19575,2901,Sales staff,2.0
5009160,Female,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,19575,2901,Sales staff,2.0
5009161,Female,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,19575,2901,Sales staff,2.0
5009162,Female,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,19575,2901,Sales staff,2.0
5009163,Female,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,12915,3174,Sales staff,2.0
5009164,Female,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,12915,3174,Sales staff,2.0
5009165,Female,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,12915,3174,Sales staff,2.0
5009166,Female,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,12915,3174,Sales staff,2.0
5009168,Female,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,12915,3174,Sales staff,2.0
6153804,Female,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,12915,3174,Sales staff,2.0
5009177,Male,Y,N,0,229500.0,Working,Incomplete higher,Married,Co-op apartment,18325,1256,Laborers,2.0
5009178,Male,Y,N,0,229500.0,Working,Incomplete higher,Married,Co-op apartment,18325,1256,Laborers,2.0
5009179,Male,Y,N,0,229500.0,Working,Incomplete higher,Married,Co-op apartment,18325,1256,Laborers,2.0
5009180,Male,Y,N,0,229500.0,Working,Incomplete higher,Married,Co-op apartment,18325,1256,Laborers,2.0
5009181,Male,Y,N,0,229500.0,Working,Incomplete higher,Married,Co-op apartment,18325,1256,Laborers,2.0
5009182,Male,Y,N,0,229500.0,Working,Incomplete higher,Married,Co-op apartment,18325,1256,Laborers,2.0
5009183,Male,Y,N,0,229500.0,Working,Incomplete higher,Married,Co-op apartment,18325,1256,Laborers,2.0
6153806,Male,Y,N,0,229500.0,Working,Incomplete higher,Married,Co-op apartment,18325,1256,Laborers,2.0
5009186,Female,N,N,0,270000.0,Working,Higher education,Married,House / apartment,17573,5792,Managers,2.0
5009187,Female,N,N,0,270000.0,Working,Higher education,Married,House / apartment,17573,5792,Managers,2.0
5009188,Female,N,N,0,270000.0,Working,Higher education,Married,House / apartment,17573,5792,Managers,2.0
5009189,Female,N,N,0,270000.0,Working,Higher education,Married,House / apartment,17573,5792,Managers,2.0
5009190,Female,N,N,0,270000.0,Working,Higher education,Married,House / apartment,17573,5792,Managers,2.0
5009191,Female,N,N,0,270000.0,Working,Higher education,Married,House / apartment,17573,5792,Managers,2.0
5009192,Female,N,N,0,270000.0,Working,Higher education,Married,House / apartment,17573,5792,Managers,2.0
5009193,Female,N,N,0,270000.0,Working,Higher education,Married,House / apartment,17573,5792,Managers,2.0
5009195,Female,N,N,0,292500.0,State servant,Secondary / secondary special,Married,House / apartment,20953,8684,Accountants,2.0
5009196,Female,N,N,0,292500.0,State servant,Secondary / secondary special,Married,House / apartment,20953,8684,Accountants,2.0
5009198,Female,N,N,0,292500.0,State servant,Secondary / secondary special,Married,House / apartment,20953,8684,Accountants,2.0
5009201,Female,N,N,0,292500.0,State servant,Secondary / secondary special,Married,House / apartment,20953,8684,Accountants,2.0
5009202,Female,N,N,0,292500.0,State servant,Secondary / secondary special,Married,House / apartment,20953,8684,Accountants,2.0
5009203,Female,N,N,0,292500.0,State servant,Secondary / secondary special,Married,House / apartment,20953,8684,Accountants,2.0
5009204,Female,N,N,0,292500.0,State servant,Secondary / secondary special,Married,House / apartment,20953,8684,Accountants,2.0
5009205,Female,N,N,0,292500.0,State servant,Secondary / secondary special,Married,House / apartment,20953,8684,Accountants,2.0
5009206,Female,N,N,0,292500.0,State servant,Secondary / secondary special,Married,House / apartment,20953,8684,Accountants,2.0
5009207,Female,N,N,0,292500.0,State servant,Secondary / secondary special,Married,House / apartment,20953,8684,Accountants,2.0
5009208,Female,N,N,0,292500.0,State servant,Secondary / secondary special,Married,House / apartment,20953,8684,Accountants,2.0
5009209,Female,N,N,0,292500.0,State servant,Secondary / secondary special,Married,House / apartment,20953,8684,Accountants,2.0
5009210,Female,N,N,0,292500.0,State servant,Secondary / secondary special,Married,House / apartment,20953,8684,Accountants,2.0
6153808,Female,N,N,0,292500.0,State servant,Secondary / secondary special,Married,House / apartment,20953,8684,Accountants,2.0
6153809,Female,N,N,0,292500.0,State servant,Secondary / secondary special,Married,House / apartment,20953,8684,Accountants,2.0
5009213,Female,N,N,0,270000.0,Working,Higher education,Married,House / apartment,12333,860,Accountants,2.0
5009215,Female,N,N,0,270000.0,Working,Higher education,Married,House / apartment,12333,860,Accountants,2.0
5009216,Female,N,N,0,270000.0,Working,Higher education,Married,House / apartment,12333,860,Accountants,2.0
5009217,Female,N,N,0,270000.0,Working,Higher education,Married,House / apartment,12333,860,Accountants,2.0
6153550,Female,N,N,0,270000.0,Working,Higher education,Married,House / apartment,12333,860,Accountants,2.0
6153551,Female,N,N,0,270000.0,Working,Higher education,Married,House / apartment,12333,860,Accountants,2.0
5009220,Female,Y,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,14667,798,Managers,2.0
5009222,Female,Y,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,14667,798,Managers,2.0
5009223,Female,Y,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,14667,798,Managers,2.0
5009224,Female,Y,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,14667,798,Managers,2.0
5009225,Female,Y,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,14667,798,Managers,2.0
5009226,Female,Y,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,14667,798,Managers,2.0
5009227,Female,Y,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,14667,798,Managers,2.0
5009232,Female,Y,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,14667,798,Managers,2.0
5009233,Female,Y,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,14667,798,Managers,2.0
5009234,Female,Y,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,14667,798,Managers,2.0
5009236,Female,Y,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,14667,798,Managers,2.0
6153552,Female,Y,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,14667,798,Managers,2.0
6153554,Female,Y,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,14667,798,Managers,2.0
6153555,Female,Y,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,14667,798,Managers,2.0
5009238,Male,Y,N,0,157500.0,Working,Incomplete higher,Married,With parents,10611,982,Drivers,2.0
5009239,Male,Y,N,0,157500.0,Working,Incomplete higher,Married,With parents,10611,982,Drivers,2.0
5009240,Male,Y,N,0,157500.0,Working,Incomplete higher,Married,With parents,10611,982,Drivers,2.0
5009241,Male,Y,N,0,157500.0,Working,Incomplete higher,Married,With parents,10611,982,Drivers,2.0
6153556,Male,Y,N,0,157500.0,Working,Incomplete higher,Married,With parents,10611,982,Drivers,2.0
5009242,Female,N,N,0,74250.0,Working,Higher education,Separated,Municipal apartment,19082,5243,Core staff,1.0
5009243,Female,N,N,0,74250.0,Working,Higher education,Separated,Municipal apartment,19082,5243,Core staff,1.0
5009244,Female,N,N,0,74250.0,Working,Higher education,Separated,Municipal apartment,19082,5243,Core staff,1.0
5009249,Male,Y,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,9957,921,Drivers,3.0
5009250,Male,Y,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,9957,921,Drivers,3.0
5009251,Male,Y,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,9957,921,Drivers,3.0
5009252,Male,Y,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,9957,921,Drivers,3.0
5009253,Male,Y,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,9957,921,Drivers,3.0
6153557,Male,Y,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,9957,921,Drivers,3.0
5009255,Female,N,N,0,144000.0,Working,Secondary / secondary special,Single / not married,House / apartment,15970,8987,Cleaning staff,1.0
5009257,Female,N,N,0,144000.0,Working,Secondary / secondary special,Single / not married,House / apartment,15970,8987,Cleaning staff,1.0
5009258,Female,N,N,0,144000.0,Working,Secondary / secondary special,Single / not married,House / apartment,15970,8987,Cleaning staff,1.0
5009260,Female,N,N,0,202500.0,State servant,Higher education,Married,With parents,14562,1287,Core staff,2.0
5009261,Female,N,N,0,202500.0,State servant,Higher education,Married,With parents,14562,1287,Core staff,2.0
5009262,Female,N,N,0,202500.0,State servant,Higher education,Married,With parents,14562,1287,Core staff,2.0
5009263,Female,N,N,0,202500.0,State servant,Higher education,Married,With parents,14562,1287,Core staff,2.0
6153558,Female,N,N,0,202500.0,State servant,Higher education,Married,With parents,14562,1287,Core staff,2.0
5009265,Male,Y,N,0,337500.0,State servant,Higher education,Married,With parents,10266,1652,Managers,2.0
5009266,Male,Y,N,0,337500.0,State servant,Higher education,Married,With parents,10266,1652,Managers,2.0
5009267,Male,Y,N,0,337500.0,State servant,Higher education,Married,With parents,10266,1652,Managers,2.0
5009268,Male,Y,N,0,337500.0,State servant,Higher education,Married,With parents,10266,1652,Managers,2.0
5009269,Male,Y,N,0,337500.0,State servant,Higher education,Married,With parents,10266,1652,Managers,2.0
5009270,Male,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,14781,2443,Laborers,2.0
5009271,Male,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,14781,2443,Laborers,2.0
5009272,Male,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,14781,2443,Laborers,2.0
5009274,Male,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,14781,2443,Laborers,2.0
5009275,Male,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,14781,2443,Laborers,2.0
5009276,Male,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,14781,2443,Laborers,2.0
5009277,Male,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,14781,2443,Laborers,2.0
5009278,Female,N,N,0,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,15140,4816,Cleaning staff,2.0
5009279,Female,N,N,0,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,15140,4816,Cleaning staff,2.0
5009280,Female,N,N,0,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,15140,4816,Cleaning staff,2.0
5009281,Female,N,N,0,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,15140,4816,Cleaning staff,2.0
5009284,Female,N,N,0,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,15140,4816,Cleaning staff,2.0
5009285,Female,N,N,0,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,15140,4816,Cleaning staff,2.0
5009286,Female,N,N,0,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,15140,4816,Cleaning staff,2.0
5009287,Female,N,N,0,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,15140,4816,Cleaning staff,2.0
5009289,Female,N,N,0,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,15140,4816,Cleaning staff,2.0
